*Vertices 100
1  "2086" ic Red fos 10
2  "2078" ic Red fos 10
3  "2082" ic Red fos 10
4  "1770" ic Red fos 10
5  "2053" ic Red fos 10
6  "2071" ic Red fos 10
7  "2059" ic Red fos 10
8  "2046" ic Red fos 10
9  "1847" ic Red fos 10
10  "2055" ic Red fos 10
11  "2023" ic Red fos 10
12  "1949" ic Red fos 10
13  "2089" ic Red fos 10
14  "2020" ic Red fos 10
15  "2025" ic Red fos 10
16  "1930" ic Red fos 10
17  "1991" ic Red fos 10
18  "2052" ic Red fos 10
19  "2092" ic Red fos 10
20  "2075" ic Red fos 10
21  "2054" ic Red fos 10
22  "2067" ic Red fos 10
23  "1985" ic Red fos 10
24  "2066" ic Red fos 10
25  "2077" ic Red fos 10
26  "1862" ic Red fos 10
27  "2051" ic Red fos 10
28  "2038" ic Red fos 10
29  "2084" ic Red fos 10
30  "1883" ic Red fos 10
31  "2028" ic Red fos 10
32  "1994" ic Red fos 10
33  "1904" ic Red fos 10
34  "2072" ic Red fos 10
35  "2088" ic Red fos 10
36  "2094" ic Red fos 10
37  "2050" ic Red fos 10
38  "1639" ic Red fos 10
39  "2095" ic Red fos 10
40  "1957" ic Red fos 10
41  "1982" ic Red fos 10
42  "1965" ic Red fos 10
43  "2074" ic Red fos 10
44  "2070" ic Red fos 10
45  "1919" ic Red fos 10
46  "2096" ic Red fos 10
47  "2099" ic Red fos 10
48  "1980" ic Red fos 10
49  "2002" ic Red fos 10
50  "2081" ic Red fos 10
51  "2068" ic Red fos 10
52  "1940" ic Red fos 10
53  "1981" ic Red fos 10
54  "2097" ic Red fos 10
55  "2012" ic Red fos 10
56  "1885" ic Red fos 10
57  "2044" ic Red fos 10
58  "1944" ic Red fos 10
59  "2090" ic Red fos 10
60  "2073" ic Red fos 10
61  "2085" ic Red fos 10
62  "2048" ic Red fos 10
63  "1987" ic Red fos 10
64  "2029" ic Red fos 10
65  "1891" ic Red fos 10
66  "2056" ic Red fos 10
67  "1843" ic Red fos 10
68  "2064" ic Red fos 10
69  "2098" ic Red fos 10
70  "2031" ic Red fos 10
71  "1992" ic Red fos 10
72  "2007" ic Red fos 10
73  "1867" ic Red fos 10
74  "1870" ic Red fos 10
75  "2041" ic Red fos 10
