*Vertices 100
1  "2011" ic Red fos 10
2  "2056" ic Red fos 10
3  "1918" ic Red fos 10
4  "1985" ic Red fos 10
5  "1908" ic Red fos 10
6  "2020" ic Red fos 10
7  "2091" ic Red fos 10
8  "2085" ic Red fos 10
9  "2055" ic Red fos 10
10  "2071" ic Red fos 10
11  "2093" ic Red fos 10
12  "2082" ic Red fos 10
13  "1998" ic Red fos 10
14  "1868" ic Red fos 10
15  "1930" ic Red fos 10
16  "1942" ic Red fos 10
17  "1945" ic Red fos 10
18  "1899" ic Red fos 10
19  "1878" ic Red fos 10
20  "2003" ic Red fos 10
21  "2098" ic Red fos 10
22  "2058" ic Red fos 10
23  "2053" ic Red fos 10
24  "1882" ic Red fos 10
25  "2065" ic Red fos 10
26  "2041" ic Red fos 10
27  "2035" ic Red fos 10
28  "2037" ic Red fos 10
29  "2086" ic Red fos 10
30  "1783" ic Red fos 10
31  "2010" ic Red fos 10
32  "1980" ic Red fos 10
33  "2014" ic Red fos 10
34  "2034" ic Red fos 10
35  "2067" ic Red fos 10
36  "1956" ic Red fos 10
37  "2016" ic Red fos 10
38  "1826" ic Red fos 10
39  "2040" ic Red fos 10
40  "2095" ic Red fos 10
41  "2090" ic Red fos 10
42  "2092" ic Red fos 10
43  "2006" ic Red fos 10
44  "1764" ic Red fos 10
45  "2097" ic Red fos 10
46  "2084" ic Red fos 10
47  "2036" ic Red fos 10
48  "2061" ic Red fos 10
49  "2064" ic Red fos 10
50  "2051" ic Red fos 10
51  "1855" ic Red fos 10
52  "2049" ic Red fos 10
53  "2077" ic Red fos 10
54  "1935" ic Red fos 10
55  "2046" ic Red fos 10
56  "2078" ic Red fos 10
57  "1949" ic Red fos 10
58  "1909" ic Red fos 10
59  "2075" ic Red fos 10
60  "2024" ic Red fos 10
61  "1937" ic Red fos 10
62  "2002" ic Red fos 10
63  "1850" ic Red fos 10
64  "1997" ic Red fos 10
65  "2008" ic Red fos 10
66  "1986" ic Red fos 10
67  "2099" ic Red fos 10
68  "1808" ic Red fos 10
69  "2062" ic Red fos 10
70  "2019" ic Red fos 10
71  "1939" ic Red fos 10
72  "1797" ic Red fos 10
73  "1984" ic Red fos 10
74  "2081" ic Red fos 10
75  "2063" ic Red fos 10
76  "2083" ic Red fos 10
77  "1916" ic Red fos 10
78  "2079" ic Red fos 10
79  "1737" ic Red fos 10
80  "2070" ic Red fos 10
81  "2054" ic Red fos 10
82  "1989" ic Red fos 10
83  "2004" ic Red fos 10
84  "1999" ic Red fos 10
85  "2094" ic Red fos 10
86  "2044" ic Red fos 10
87  "1981" ic Red fos 10
88  "2026" ic Red fos 10
89  "1629" ic Red fos 10
90  "2096" ic Red fos 10
91  "2057" ic Red fos 10
92  "1812" ic Red fos 10
93  "2089" ic Red fos 10
94  "2048" ic Red fos 10
95  "2068" ic Red fos 10
96  "1673" ic Red fos 10
97  "2027" ic Red fos 10
98  "1951" ic Red fos 10
99  "1542" ic Red fos 10
100  "2022" ic Red fos 10
*Edges 473
1 9 1 c Black
