*Vertices 100
1  "2023" ic Red fos 10
2  "1934" ic Red fos 10
3  "2027" ic Red fos 10
4  "1791" ic Red fos 10
5  "1840" ic Red fos 10
6  "2073" ic Red fos 10
7  "1936" ic Red fos 10
8  "2063" ic Red fos 10
9  "1960" ic Red fos 10
10  "2096" ic Red fos 10
11  "2094" ic Red fos 10
12  "1973" ic Red fos 10
13  "2028" ic Red fos 10
14  "2071" ic Red fos 10
15  "2070" ic Red fos 10
16  "1963" ic Red fos 10
17  "2035" ic Red fos 10
18  "2086" ic Red fos 10
19  "1758" ic Red fos 10
20  "2062" ic Red fos 10
21  "1280" ic Red fos 10
22  "1984" ic Red fos 10
23  "2059" ic Red fos 10
24  "2032" ic Red fos 10
25  "2056" ic Red fos 10
26  "2036" ic Red fos 10
27  "1555" ic Red fos 10
28  "1949" ic Red fos 10
29  "2034" ic Red fos 10
30  "2053" ic Red fos 10
31  "2075" ic Red fos 10
32  "1966" ic Red fos 10
33  "2069" ic Red fos 10
34  "2040" ic Red fos 10
35  "2074" ic Red fos 10
36  "2072" ic Red fos 10
37  "2015" ic Red fos 10
38  "2013" ic Red fos 10
39  "2093" ic Red fos 10
40  "1910" ic Red fos 10
41  "2089" ic Red fos 10
42  "1800" ic Red fos 10
43  "2087" ic Red fos 10
44  "1775" ic Red fos 10
45  "1833" ic Red fos 10
46  "2043" ic Red fos 10
47  "1630" ic Red fos 10
48  "2099" ic Red fos 10
49  "2048" ic Red fos 10
50  "2095" ic Red fos 10
51  "2082" ic Red fos 10
52  "1846" ic Red fos 10
53  "2025" ic Red fos 10
54  "2010" ic Red fos 10
55  "2067" ic Red fos 10
56  "1972" ic Red fos 10
57  "2080" ic Red fos 10
58  "2088" ic Red fos 10
59  "2021" ic Red fos 10
60  "1823" ic Red fos 10
61  "2054" ic Red fos 10
62  "2092" ic Red fos 10
63  "2085" ic Red fos 10
64  "2097" ic Red fos 10
65  "2079" ic Red fos 10
66  "1935" ic Red fos 10
67  "2011" ic Red fos 10
68  "2044" ic Red fos 10
69  "2091" ic Red fos 10
70  "1946" ic Red fos 10
71  "2090" ic Red fos 10
72  "2083" ic Red fos 10
73  "1905" ic Red fos 10
74  "1933" ic Red fos 10
75  "1717" ic Red fos 10
76  "2084" ic Red fos 10
77  "2050" ic Red fos 10
78  "2030" ic Red fos 10
79  "1948" ic Red fos 10
