*Vertices 100
1  "2042" ic Red fos 10
2  "2070" ic Red fos 10
3  "2085" ic Red fos 10
4  "2014" ic Red fos 10
5  "1946" ic Red fos 10
6  "2087" ic Red fos 10
7  "2055" ic Red fos 10
8  "2075" ic Red fos 10
9  "2091" ic Red fos 10
10  "2086" ic Red fos 10
11  "2099" ic Red fos 10
12  "1958" ic Red fos 10
13  "2011" ic Red fos 10
14  "2097" ic Red fos 10
15  "1889" ic Red fos 10
16  "2054" ic Red fos 10
17  "2058" ic Red fos 10
18  "2010" ic Red fos 10
19  "1894" ic Red fos 10
20  "1862" ic Red fos 10
21  "2028" ic Red fos 10
22  "2064" ic Red fos 10
23  "2031" ic Red fos 10
24  "2081" ic Red fos 10
25  "2076" ic Red fos 10
26  "2067" ic Red fos 10
27  "2094" ic Red fos 10
28  "2092" ic Red fos 10
29  "1930" ic Red fos 10
30  "1927" ic Red fos 10
31  "2093" ic Red fos 10
32  "2065" ic Red fos 10
33  "2019" ic Red fos 10
34  "1978" ic Red fos 10
35  "1910" ic Red fos 10
36  "1993" ic Red fos 10
37  "2098" ic Red fos 10
38  "1847" ic Red fos 10
39  "2033" ic Red fos 10
40  "2071" ic Red fos 10
41  "1911" ic Red fos 10
42  "1890" ic Red fos 10
43  "2017" ic Red fos 10
44  "2032" ic Red fos 10
45  "2006" ic Red fos 10
46  "1972" ic Red fos 10
47  "2072" ic Red fos 10
48  "2078" ic Red fos 10
49  "1888" ic Red fos 10
50  "2035" ic Red fos 10
51  "1959" ic Red fos 10
52  "2062" ic Red fos 10
53  "2073" ic Red fos 10
54  "2089" ic Red fos 10
55  "2090" ic Red fos 10
56  "2023" ic Red fos 10
57  "2088" ic Red fos 10
58  "2061" ic Red fos 10
59  "1976" ic Red fos 10
60  "2049" ic Red fos 10
61  "1918" ic Red fos 10
62  "2050" ic Red fos 10
63  "2056" ic Red fos 10
64  "2060" ic Red fos 10
65  "1851" ic Red fos 10
66  "2095" ic Red fos 10
67  "2074" ic Red fos 10
68  "1989" ic Red fos 10
69  "2039" ic Red fos 10
70  "1914" ic Red fos 10
71  "2057" ic Red fos 10
72  "2059" ic Red fos 10
73  "2009" ic Red fos 10
74  "2005" ic Red fos 10
75  "1892" ic Red fos 10
76  "2020" ic Red fos 10
77  "1960" ic Red fos 10
78  "1975" ic Red fos 10
79  "1907" ic Red fos 10
80  "1895" ic Red fos 10
81  "1945" ic Red fos 10
82  "1916" ic Red fos 10
83  "1935" ic Red fos 10
84  "2082" ic Red fos 10
85  "2018" ic Red fos 10
86  "1712" ic Red fos 10
87  "1969" ic Red fos 10
88  "2051" ic Red fos 10
89  "1902" ic Red fos 10
90  "2052" ic Red fos 10
91  "1956" ic Red fos 10
92  "2036" ic Red fos 10
93  "1957" ic Red fos 10
94  "2096" ic Red fos 10
95  "1979" ic Red fos 10
96  "2083" ic Red fos 10
97  "2079" ic Red fos 10
98  "2047" ic Red fos 10
99  "2068" ic Red fos 10
100  "1974" ic Red fos 10
*Edges 456
1 88 1 c Black
1 71 1 c Black
1 57 1 c Black
1 31 1 c Black
2 97 1 c Black
2 31 1 c Black
3 55 1 c Black
3 27 1 c Black
4 22 1 c Black
4 99 1 c Black
4 24 1 c Black
4 6 1 c Black
4 55 1 c Black
5 78 1 c Black
5 59 1 c Black
5 21 1 c Black
5 23 1 c Black
5 1 1 c Black
5 98 1 c Black
5 40 1 c Black
5 67 1 c Black
5 3 1 c Black
