*Vertices 100
1  "2083" ic Red fos 10
2  "2050" ic Red fos 10
3  "2094" ic Red fos 10
4  "2091" ic Red fos 10
5  "1855" ic Red fos 10
6  "1953" ic Red fos 10
7  "1969" ic Red fos 10
8  "1986" ic Red fos 10
9  "2057" ic Red fos 10
10  "2024" ic Red fos 10
11  "2067" ic Red fos 10
12  "2085" ic Red fos 10
13  "2088" ic Red fos 10
14  "1914" ic Red fos 10
15  "2032" ic Red fos 10
16  "2084" ic Red fos 10
17  "2016" ic Red fos 10
18  "2095" ic Red fos 10
19  "1958" ic Red fos 10
20  "1822" ic Red fos 10
21  "2055" ic Red fos 10
22  "2037" ic Red fos 10
23  "2090" ic Red fos 10
24  "1992" ic Red fos 10
25  "2021" ic Red fos 10
26  "2052" ic Red fos 10
27  "1960" ic Red fos 10
28  "2036" ic Red fos 10
29  "2061" ic Red fos 10
30  "2093" ic Red fos 10
31  "1990" ic Red fos 10
32  "2086" ic Red fos 10
33  "2045" ic Red fos 10
34  "1975" ic Red fos 10
35  "2044" ic Red fos 10
36  "2098" ic Red fos 10
37  "2010" ic Red fos 10
38  "1972" ic Red fos 10
39  "1916" ic Red fos 10
40  "2003" ic Red fos 10
41  "2009" ic Red fos 10
42  "2019" ic Red fos 10
43  "1984" ic Red fos 10
44  "1620" ic Red fos 10
45  "1908" ic Red fos 10
46  "2011" ic Red fos 10
47  "1847" ic Red fos 10
48  "1963" ic Red fos 10
49  "2014" ic Red fos 10
50  "2040" ic Red fos 10
51  "2053" ic Red fos 10
52  "2079" ic Red fos 10
53  "2080" ic Red fos 10
54  "2004" ic Red fos 10
55  "2038" ic Red fos 10
56  "2059" ic Red fos 10
57  "2074" ic Red fos 10
58  "2078" ic Red fos 10
59  "1910" ic Red fos 10
60  "2089" ic Red fos 10
61  "2065" ic Red fos 10
62  "1926" ic Red fos 10
63  "2030" ic Red fos 10
64  "2027" ic Red fos 10
65  "1713" ic Red fos 10
66  "1838" ic Red fos 10
67  "1964" ic Red fos 10
68  "1966" ic Red fos 10
69  "2046" ic Red fos 10
70  "2062" ic Red fos 10
71  "1903" ic Red fos 10
72  "2006" ic Red fos 10
73  "2073" ic Red fos 10
74  "2087" ic Red fos 10
75  "1920" ic Red fos 10
76  "1931" ic Red fos 10
77  "2054" ic Red fos 10
78  "2068" ic Red fos 10
79  "2092" ic Red fos 10
80  "1924" ic Red fos 10
81  "2049" ic Red fos 10
82  "2051" ic Red fos 10
83  "2082" ic Red fos 10
84  "1989" ic Red fos 10
85  "2076" ic Red fos 10
86  "2069" ic Red fos 10
87  "1955" ic Red fos 10
88  "1965" ic Red fos 10
89  "1738" ic Red fos 10
90  "2096" ic Red fos 10
91  "2097" ic Red fos 10
92  "1936" ic Red fos 10
93  "2026" ic Red fos 10
94  "1983" ic Red fos 10
95  "1904" ic Red fos 10
96  "2099" ic Red fos 10
97  "2075" ic Red fos 10
98  "2022" ic Red fos 10
99  "1993" ic Red fos 10
100  "1745" ic Red fos 10
*Edges 467
1 16 1 c Black
2 77 1 c Black
2 21 1 c Black
2 90 1 c Black
4 96 1 c Black
5 95 1 c Black
5 43 1 c Black
5 42 1 c Black
5 81 1 c Black
5 29 1 c Black
5 52 1 c Black
6 6 1 c Black
6 34 1 c Black
6 37 1 c Black
6 69 1 c Black
6 74 1 c Black
6 79 1 c Black
6 96 1 c Black
7 84 1 c Black
7 24 1 c Black
7 9 1 c Black
7 58 1 c Black
7 52 1 c Black
7 83 1 c Black
7 16 1 c Black
8 31 1 c Black
8 46 1 c Black
8 12 1 c Black
8 60 1 c Black
8 30 1 c Black
9 9 1 c Black
9 73 1 c Black
9 90 1 c Black
10 69 1 c Black
10 90 1 c Black
11 57 1 c Black
11 30 1 c Black
12 91 1 c Black
13 4 1 c Black
13 79 1 c Black
13 90 1 c Black
14 51 1 c Black
14 57 1 c Black
14 12 1 c Black
15 15 1 c Black
15 28 1 c Black
15 26 1 c Black
15 56 1 c Black
15 85 1 c Black
16 12 1 c Black
17 86 1 c Black
17 97 1 c Black
17 85 1 c Black
19 7 1 c Black
19 37 1 c Black
19 93 1 c Black
19 26 1 c Black
19 9 1 c Black
19 57 1 c Black
19 74 1 c Black
19 36 1 c Black
20 47 1 c Black
20 59 1 c Black
20 14 1 c Black
20 17 1 c Black
20 10 1 c Black
20 63 1 c Black
20 69 1 c Black
20 51 1 c Black
20 56 1 c Black
20 11 1 c Black
20 4 1 c Black
20 79 1 c Black
21 56 1 c Black
21 11 1 c Black
21 97 1 c Black
21 23 1 c Black
21 36 1 c Black
21 96 1 c Black
22 73 1 c Black
22 1 1 c Black
22 74 1 c Black
22 79 1 c Black
23 91 1 c Black
24 17 1 c Black
24 64 1 c Black
24 51 1 c Black
24 53 1 c Black
25 70 1 c Black
25 73 1 c Black
25 32 1 c Black
25 90 1 c Black
26 57 1 c Black
26 58 1 c Black
26 83 1 c Black
26 13 1 c Black
27 67 1 c Black
27 43 1 c Black
27 97 1 c Black
27 96 1 c Black
28 81 1 c Black
28 82 1 c Black
28 51 1 c Black
28 9 1 c Black
28 12 1 c Black
28 60 1 c Black
28 18 1 c Black
28 96 1 c Black
29 70 1 c Black
30 91 1 c Black
31 42 1 c Black
31 28 1 c Black
31 55 1 c Black
31 33 1 c Black
31 81 1 c Black
31 51 1 c Black
31 56 1 c Black
33 56 1 c Black
33 61 1 c Black
33 1 1 c Black
33 90 1 c Black
34 8 1 c Black
34 72 1 c Black
34 35 1 c Black
34 81 1 c Black
34 51 1 c Black
34 73 1 c Black
34 53 1 c Black
35 82 1 c Black
35 16 1 c Black
35 32 1 c Black
35 96 1 c Black
37 63 1 c Black
37 22 1 c Black
37 51 1 c Black
37 86 1 c Black
37 16 1 c Black
37 79 1 c Black
37 91 1 c Black
38 41 1 c Black
38 12 1 c Black
38 18 1 c Black
39 7 1 c Black
39 31 1 c Black
39 40 1 c Black
39 49 1 c Black
39 98 1 c Black
39 50 1 c Black
39 51 1 c Black
39 91 1 c Black
40 42 1 c Black
40 28 1 c Black
40 55 1 c Black
40 81 1 c Black
40 26 1 c Black
40 9 1 c Black
40 58 1 c Black
40 13 1 c Black
40 60 1 c Black
41 49 1 c Black
41 33 1 c Black
41 81 1 c Black
