*Vertices 100
1  "2086" ic Red fos 10
2  "2062" ic Red fos 10
3  "1978" ic Red fos 10
4  "2049" ic Red fos 10
5  "2051" ic Red fos 10
6  "2033" ic Red fos 10
7  "2050" ic Red fos 10
8  "1619" ic Red fos 10
9  "1961" ic Red fos 10
10  "2017" ic Red fos 10
11  "1902" ic Red fos 10
12  "1942" ic Red fos 10
13  "1976" ic Red fos 10
14  "1977" ic Red fos 10
15  "2024" ic Red fos 10
16  "2054" ic Red fos 10
17  "1950" ic Red fos 10
18  "1997" ic Red fos 10
19  "2087" ic Red fos 10
20  "2026" ic Red fos 10
21  "2074" ic Red fos 10
22  "2068" ic Red fos 10
23  "1693" ic Red fos 10
24  "2083" ic Red fos 10
25  "2089" ic Red fos 10
26  "2088" ic Red fos 10
27  "1966" ic Red fos 10
28  "2063" ic Red fos 10
29  "1735" ic Red fos 10
30  "2039" ic Red fos 10
31  "2080" ic Red fos 10
32  "2008" ic Red fos 10
33  "2042" ic Red fos 10
34  "1919" ic Red fos 10
35  "2075" ic Red fos 10
36  "2098" ic Red fos 10
37  "1685" ic Red fos 10
38  "2044" ic Red fos 10
39  "1838" ic Red fos 10
40  "2081" ic Red fos 10
41  "1968" ic Red fos 10
42  "1948" ic Red fos 10
43  "1863" ic Red fos 10
44  "2035" ic Red fos 10
45  "2048" ic Red fos 10
46  "1999" ic Red fos 10
47  "2073" ic Red fos 10
48  "2027" ic Red fos 10
49  "2099" ic Red fos 10
50  "2072" ic Red fos 10
51  "2053" ic Red fos 10
52  "2094" ic Red fos 10
53  "2005" ic Red fos 10
54  "2052" ic Red fos 10
55  "1962" ic Red fos 10
56  "2034" ic Red fos 10
57  "2085" ic Red fos 10
58  "2095" ic Red fos 10
59  "1932" ic Red fos 10
60  "2079" ic Red fos 10
61  "2069" ic Red fos 10
62  "2018" ic Red fos 10
63  "2090" ic Red fos 10
64  "2040" ic Red fos 10
65  "1827" ic Red fos 10
66  "1481" ic Red fos 10
67  "2020" ic Red fos 10
68  "2060" ic Red fos 10
69  "1975" ic Red fos 10
70  "2091" ic Red fos 10
71  "2082" ic Red fos 10
72  "2009" ic Red fos 10
73  "1813" ic Red fos 10
74  "2084" ic Red fos 10
75  "1920" ic Red fos 10
76  "1973" ic Red fos 10
77  "2057" ic Red fos 10
78  "2096" ic Red fos 10
79  "2019" ic Red fos 10
80  "1947" ic Red fos 10
81  "1949" ic Red fos 10
82  "2092" ic Red fos 10
83  "2012" ic Red fos 10
84  "2077" ic Red fos 10
85  "1910" ic Red fos 10
86  "2093" ic Red fos 10
87  "2076" ic Red fos 10
88  "2036" ic Red fos 10
89  "2002" ic Red fos 10
90  "1951" ic Red fos 10
91  "2047" ic Red fos 10
92  "1836" ic Red fos 10
93  "1929" ic Red fos 10
94  "2023" ic Red fos 10
95  "2059" ic Red fos 10
96  "2097" ic Red fos 10
97  "2041" ic Red fos 10
98  "1928" ic Red fos 10
99  "2032" ic Red fos 10
100  "1819" ic Red fos 10
*Edges 464
1 96 1 c Black
1 36 1 c Black
2 60 1 c Black
2 1 1 c Black
2 86 1 c Black
3 72 1 c Black
3 10 1 c Black
3 67 1 c Black
3 97 1 c Black
3 45 1 c Black
3 4 1 c Black
3 60 1 c Black
3 31 1 c Black
3 71 1 c Black
3 1 1 c Black
3 25 1 c Black
4 50 1 c Black
4 71 1 c Black
4 74 1 c Black
4 63 1 c Black
5 57 1 c Black
5 1 1 c Black
5 96 1 c Black
6 6 1 c Black
6 97 1 c Black
6 38 1 c Black
6 4 1 c Black
6 68 1 c Black
6 2 1 c Black
6 96 1 c Black
6 36 1 c Black
7 28 1 c Black
7 21 1 c Black
7 24 1 c Black
7 70 1 c Black
8 34 1 c Black
8 80 1 c Black
8 3 1 c Black
8 18 1 c Black
8 77 1 c Black
8 95 1 c Black
8 71 1 c Black
8 74 1 c Black
8 52 1 c Black
9 83 1 c Black
9 99 1 c Black
9 44 1 c Black
9 33 1 c Black
9 51 1 c Black
9 2 1 c Black
9 22 1 c Black
9 21 1 c Black
9 60 1 c Black
10 48 1 c Black
10 61 1 c Black
10 60 1 c Black
10 26 1 c Black
10 52 1 c Black
11 75 1 c Black
11 27 1 c Black
11 89 1 c Black
11 45 1 c Black
11 7 1 c Black
11 77 1 c Black
11 40 1 c Black
12 20 1 c Black
12 38 1 c Black
12 35 1 c Black
12 82 1 c Black
13 26 1 c Black
13 25 1 c Black
13 86 1 c Black
14 45 1 c Black
14 87 1 c Black
14 31 1 c Black
15 51 1 c Black
15 77 1 c Black
15 60 1 c Black
15 57 1 c Black
15 70 1 c Black
16 22 1 c Black
16 84 1 c Black
16 86 1 c Black
17 53 1 c Black
17 47 1 c Black
17 57 1 c Black
17 96 1 c Black
18 94 1 c Black
18 70 1 c Black
18 82 1 c Black
19 63 1 c Black
20 45 1 c Black
20 21 1 c Black
20 40 1 c Black
21 87 1 c Black
21 24 1 c Black
21 26 1 c Black
21 63 1 c Black
22 60 1 c Black
22 63 1 c Black
23 11 1 c Black
23 93 1 c Black
23 59 1 c Black
23 89 1 c Black
23 6 1 c Black
23 31 1 c Black
23 24 1 c Black
23 49 1 c Black
24 1 1 c Black
24 49 1 c Black
26 96 1 c Black
26 36 1 c Black
27 13 1 c Black
27 32 1 c Black
27 97 1 c Black
27 35 1 c Black
27 49 1 c Black
28 24 1 c Black
28 74 1 c Black
29 85 1 c Black
29 30 1 c Black
29 45 1 c Black
29 24 1 c Black
30 51 1 c Black
30 22 1 c Black
30 31 1 c Black
30 36 1 c Black
31 86 1 c Black
32 79 1 c Black
32 6 1 c Black
32 56 1 c Black
32 91 1 c Black
32 7 1 c Black
32 87 1 c Black
32 63 1 c Black
32 36 1 c Black
33 5 1 c Black
34 76 1 c Black
34 53 1 c Black
34 94 1 c Black
34 60 1 c Black
34 63 1 c Black
34 96 1 c Black
37 90 1 c Black
37 27 1 c Black
37 69 1 c Black
37 14 1 c Black
37 46 1 c Black
37 10 1 c Black
37 79 1 c Black
37 60 1 c Black
37 25 1 c Black
37 70 1 c Black
38 45 1 c Black
38 28 1 c Black
38 47 1 c Black
38 60 1 c Black
38 25 1 c Black
38 58 1 c Black
39 98 1 c Black
39 76 1 c Black
39 14 1 c Black
39 67 1 c Black
39 6 1 c Black
39 54 1 c Black
39 2 1 c Black
39 40 1 c Black
40 71 1 c Black
40 26 1 c Black
40 49 1 c Black
41 15 1 c Black
41 97 1 c Black
41 61 1 c Black
41 1 1 c Black
41 19 1 c Black
41 82 1 c Black
41 36 1 c Black
42 41 1 c Black
42 32 1 c Black
42 10 1 c Black
42 79 1 c Black
42 77 1 c Black
42 47 1 c Black
42 87 1 c Black
42 78 1 c Black
43 11 1 c Black
43 85 1 c Black
43 76 1 c Black
43 3 1 c Black
43 53 1 c Black
43 56 1 c Black
