*Vertices 100
1  "2058" ic Red fos 10
2  "2019" ic Red fos 10
3  "2048" ic Red fos 10
4  "2063" ic Red fos 10
5  "2082" ic Red fos 10
6  "2036" ic Red fos 10
7  "1908" ic Red fos 10
8  "2094" ic Red fos 10
9  "2089" ic Red fos 10
10  "2096" ic Red fos 10
11  "1772" ic Red fos 10
12  "2074" ic Red fos 10
13  "1825" ic Red fos 10
14  "1873" ic Red fos 10
15  "2051" ic Red fos 10
16  "2097" ic Red fos 10
17  "2064" ic Red fos 10
18  "1931" ic Red fos 10
19  "2093" ic Red fos 10
20  "2046" ic Red fos 10
21  "2088" ic Red fos 10
22  "1991" ic Red fos 10
23  "1963" ic Red fos 10
24  "1932" ic Red fos 10
25  "2053" ic Red fos 10
26  "2037" ic Red fos 10
27  "2073" ic Red fos 10
28  "2018" ic Red fos 10
29  "2098" ic Red fos 10
30  "2056" ic Red fos 10
31  "2065" ic Red fos 10
32  "1590" ic Red fos 10
33  "2067" ic Red fos 10
34  "2027" ic Red fos 10
35  "2080" ic Red fos 10
36  "2083" ic Red fos 10
37  "2090" ic Red fos 10
38  "2049" ic Red fos 10
39  "2044" ic Red fos 10
40  "1982" ic Red fos 10
41  "2054" ic Red fos 10
42  "2060" ic Red fos 10
43  "1816" ic Red fos 10
44  "2020" ic Red fos 10
45  "2091" ic Red fos 10
46  "1933" ic Red fos 10
47  "2069" ic Red fos 10
48  "2034" ic Red fos 10
49  "2087" ic Red fos 10
50  "2004" ic Red fos 10
51  "2012" ic Red fos 10
52  "2081" ic Red fos 10
53  "2017" ic Red fos 10
54  "1965" ic Red fos 10
55  "2002" ic Red fos 10
56  "1912" ic Red fos 10
57  "1997" ic Red fos 10
58  "2075" ic Red fos 10
59  "2070" ic Red fos 10
60  "1953" ic Red fos 10
61  "1980" ic Red fos 10
62  "2029" ic Red fos 10
63  "2045" ic Red fos 10
64  "2023" ic Red fos 10
65  "1994" ic Red fos 10
66  "2024" ic Red fos 10
67  "2059" ic Red fos 10
68  "2055" ic Red fos 10
69  "2057" ic Red fos 10
70  "2062" ic Red fos 10
71  "1805" ic Red fos 10
72  "2092" ic Red fos 10
73  "2066" ic Red fos 10
74  "2095" ic Red fos 10
75  "1907" ic Red fos 10
76  "1969" ic Red fos 10
77  "2086" ic Red fos 10
78  "2033" ic Red fos 10
79  "1755" ic Red fos 10
80  "2050" ic Red fos 10
81  "2007" ic Red fos 10
82  "2068" ic Red fos 10
83  "1930" ic Red fos 10
84  "1889" ic Red fos 10
85  "1759" ic Red fos 10
86  "2099" ic Red fos 10
87  "2079" ic Red fos 10
88  "2071" ic Red fos 10
89  "1990" ic Red fos 10
90  "1865" ic Red fos 10
91  "1961" ic Red fos 10
92  "2039" ic Red fos 10
93  "2052" ic Red fos 10
94  "2084" ic Red fos 10
95  "2076" ic Red fos 10
96  "2078" ic Red fos 10
97  "2040" ic Red fos 10
98  "2022" ic Red fos 10
99  "2016" ic Red fos 10
100  "1968" ic Red fos 10
*Edges 452
1 33 1 c Black
1 5 1 c Black
1 29 1 c Black
2 1 1 c Black
2 17 1 c Black
2 31 1 c Black
2 35 1 c Black
2 9 1 c Black
2 8 1 c Black
3 38 1 c Black
3 68 1 c Black
3 59 1 c Black
