*Vertices 100
1  "1959" ic Red fos 10
2  "2000" ic Red fos 10
3  "2039" ic Red fos 10
4  "2096" ic Red fos 10
5  "2098" ic Red fos 10
6  "2052" ic Red fos 10
7  "2059" ic Red fos 10
8  "2075" ic Red fos 10
9  "1888" ic Red fos 10
10  "1995" ic Red fos 10
11  "2099" ic Red fos 10
12  "2081" ic Red fos 10
13  "2072" ic Red fos 10
14  "2077" ic Red fos 10
15  "2043" ic Red fos 10
16  "2088" ic Red fos 10
17  "2031" ic Red fos 10
18  "1938" ic Red fos 10
19  "2078" ic Red fos 10
20  "2037" ic Red fos 10
21  "1797" ic Red fos 10
22  "1639" ic Red fos 10
23  "1852" ic Red fos 10
24  "2033" ic Red fos 10
25  "2089" ic Red fos 10
26  "1549" ic Red fos 10
27  "1725" ic Red fos 10
28  "2027" ic Red fos 10
29  "2047" ic Red fos 10
30  "1939" ic Red fos 10
31  "1955" ic Red fos 10
32  "2083" ic Red fos 10
33  "1984" ic Red fos 10
34  "2065" ic Red fos 10
35  "2005" ic Red fos 10
36  "2080" ic Red fos 10
37  "2015" ic Red fos 10
38  "1999" ic Red fos 10
39  "2011" ic Red fos 10
40  "1896" ic Red fos 10
41  "1853" ic Red fos 10
42  "2006" ic Red fos 10
43  "2084" ic Red fos 10
44  "2074" ic Red fos 10
45  "1994" ic Red fos 10
46  "2038" ic Red fos 10
47  "2020" ic Red fos 10
48  "2032" ic Red fos 10
49  "2017" ic Red fos 10
50  "2041" ic Red fos 10
51  "1962" ic Red fos 10
52  "1998" ic Red fos 10
53  "2068" ic Red fos 10
54  "2058" ic Red fos 10
55  "1992" ic Red fos 10
56  "2085" ic Red fos 10
57  "1917" ic Red fos 10
58  "2095" ic Red fos 10
59  "2048" ic Red fos 10
60  "2029" ic Red fos 10
61  "2023" ic Red fos 10
62  "2093" ic Red fos 10
63  "2026" ic Red fos 10
64  "2050" ic Red fos 10
65  "1749" ic Red fos 10
66  "2049" ic Red fos 10
67  "1642" ic Red fos 10
68  "2062" ic Red fos 10
69  "2091" ic Red fos 10
70  "1947" ic Red fos 10
71  "2063" ic Red fos 10
72  "1868" ic Red fos 10
73  "2070" ic Red fos 10
74  "2064" ic Red fos 10
75  "1807" ic Red fos 10
76  "1950" ic Red fos 10
77  "2067" ic Red fos 10
78  "2087" ic Red fos 10
79  "2016" ic Red fos 10
80  "1974" ic Red fos 10
81  "2014" ic Red fos 10
82  "1891" ic Red fos 10
83  "2057" ic Red fos 10
84  "2055" ic Red fos 10
85  "2094" ic Red fos 10
86  "2024" ic Red fos 10
87  "2092" ic Red fos 10
88  "1823" ic Red fos 10
89  "2097" ic Red fos 10
90  "2009" ic Red fos 10
91  "2045" ic Red fos 10
92  "2086" ic Red fos 10
93  "1892" ic Red fos 10
94  "2090" ic Red fos 10
95  "1996" ic Red fos 10
96  "2076" ic Red fos 10
97  "2082" ic Red fos 10
98  "1857" ic Red fos 10
99  "1930" ic Red fos 10
100  "2022" ic Red fos 10
*Edges 456
1 44 1 c Black
1 43 1 c Black
1 69 1 c Black
2 46 1 c Black
2 15 1 c Black
2 66 1 c Black
2 6 1 c Black
2 74 1 c Black
2 44 1 c Black
2 14 1 c Black
2 94 1 c Black
2 69 1 c Black
3 29 1 c Black
3 64 1 c Black
3 6 1 c Black
3 12 1 c Black
3 56 1 c Black
3 62 1 c Black
3 4 1 c Black
3 5 1 c Black
4 5 1 c Black
6 6 1 c Black
6 19 1 c Black
6 78 1 c Black
6 89 1 c Black
7 14 1 c Black
7 97 1 c Black
7 4 1 c Black
8 89 1 c Black
9 99 1 c Black
9 16 1 c Black
10 38 1 c Black
10 15 1 c Black
10 29 1 c Black
10 84 1 c Black
10 44 1 c Black
10 69 1 c Black
10 4 1 c Black
11 11 1 c Black
13 56 1 c Black
13 78 1 c Black
13 16 1 c Black
14 89 1 c Black
15 71 1 c Black
15 96 1 c Black
15 32 1 c Black
15 94 1 c Black
15 89 1 c Black
17 17 1 c Black
17 91 1 c Black
17 83 1 c Black
17 77 1 c Black
17 32 1 c Black
17 16 1 c Black
17 69 1 c Black
17 11 1 c Black
18 70 1 c Black
18 31 1 c Black
18 2 1 c Black
18 29 1 c Black
18 7 1 c Black
18 36 1 c Black
18 16 1 c Black
18 4 1 c Black
19 43 1 c Black
19 89 1 c Black
20 29 1 c Black
20 64 1 c Black
20 6 1 c Black
20 71 1 c Black
20 8 1 c Black
20 85 1 c Black
21 93 1 c Black
21 45 1 c Black
