*Vertices 100
1  "2032" ic Red fos 10
2  "2071" ic Red fos 10
3  "1678" ic Red fos 10
4  "1990" ic Red fos 10
5  "2088" ic Red fos 10
6  "1965" ic Red fos 10
7  "2014" ic Red fos 10
8  "2087" ic Red fos 10
9  "1890" ic Red fos 10
10  "2092" ic Red fos 10
11  "1588" ic Red fos 10
12  "2027" ic Red fos 10
13  "1754" ic Red fos 10
14  "2063" ic Red fos 10
15  "2083" ic Red fos 10
16  "2024" ic Red fos 10
17  "2019" ic Red fos 10
18  "1983" ic Red fos 10
19  "1991" ic Red fos 10
20  "2050" ic Red fos 10
21  "2036" ic Red fos 10
22  "2078" ic Red fos 10
23  "1995" ic Red fos 10
24  "1778" ic Red fos 10
25  "2040" ic Red fos 10
26  "2070" ic Red fos 10
27  "2003" ic Red fos 10
28  "2001" ic Red fos 10
29  "1880" ic Red fos 10
30  "1866" ic Red fos 10
31  "2076" ic Red fos 10
32  "2053" ic Red fos 10
33  "2090" ic Red fos 10
34  "1924" ic Red fos 10
35  "1852" ic Red fos 10
36  "1610" ic Red fos 10
37  "2096" ic Red fos 10
38  "2028" ic Red fos 10
39  "2044" ic Red fos 10
40  "1979" ic Red fos 10
41  "2075" ic Red fos 10
42  "1815" ic Red fos 10
43  "2012" ic Red fos 10
44  "2086" ic Red fos 10
45  "2095" ic Red fos 10
46  "2068" ic Red fos 10
47  "2098" ic Red fos 10
48  "1859" ic Red fos 10
49  "2016" ic Red fos 10
50  "1910" ic Red fos 10
51  "2069" ic Red fos 10
52  "2081" ic Red fos 10
53  "2055" ic Red fos 10
54  "2097" ic Red fos 10
55  "1921" ic Red fos 10
56  "2085" ic Red fos 10
57  "2009" ic Red fos 10
58  "2067" ic Red fos 10
59  "2089" ic Red fos 10
60  "1898" ic Red fos 10
61  "2099" ic Red fos 10
62  "1696" ic Red fos 10
63  "2042" ic Red fos 10
64  "2057" ic Red fos 10
65  "2056" ic Red fos 10
66  "1956" ic Red fos 10
67  "1814" ic Red fos 10
68  "1747" ic Red fos 10
69  "2079" ic Red fos 10
70  "2026" ic Red fos 10
71  "2008" ic Red fos 10
72  "1902" ic Red fos 10
73  "2045" ic Red fos 10
74  "1987" ic Red fos 10
75  "2077" ic Red fos 10
76  "2020" ic Red fos 10
77  "2082" ic Red fos 10
78  "1964" ic Red fos 10
79  "2015" ic Red fos 10
80  "1829" ic Red fos 10
81  "2065" ic Red fos 10
82  "1839" ic Red fos 10
83  "1879" ic Red fos 10
84  "1714" ic Red fos 10
85  "1985" ic Red fos 10
86  "1931" ic Red fos 10
87  "2084" ic Red fos 10
88  "2018" ic Red fos 10
89  "1948" ic Red fos 10
90  "2059" ic Red fos 10
91  "2094" ic Red fos 10
92  "2091" ic Red fos 10
93  "1989" ic Red fos 10
94  "1988" ic Red fos 10
95  "2064" ic Red fos 10
96  "2080" ic Red fos 10
97  "2052" ic Red fos 10
98  "2074" ic Red fos 10
99  "1911" ic Red fos 10
100  "2010" ic Red fos 10
*Edges 446
1 14 1 c Black
1 81 1 c Black
1 2 1 c Black
2 33 1 c Black
3 13 1 c Black
3 35 1 c Black
3 60 1 c Black
3 89 1 c Black
3 40 1 c Black
3 18 1 c Black
3 93 1 c Black
3 77 1 c Black
3 8 1 c Black
4 12 1 c Black
4 73 1 c Black
4 2 1 c Black
4 52 1 c Black
4 8 1 c Black
4 37 1 c Black
4 61 1 c Black
6 93 1 c Black
6 19 1 c Black
6 23 1 c Black
6 100 1 c Black
6 52 1 c Black
6 56 1 c Black
7 38 1 c Black
7 32 1 c Black
7 58 1 c Black
7 2 1 c Black
7 41 1 c Black
7 37 1 c Black
7 54 1 c Black
8 45 1 c Black
9 19 1 c Black
9 32 1 c Black
9 53 1 c Black
9 58 1 c Black
9 15 1 c Black
10 45 1 c Black
11 11 1 c Black
11 36 1 c Black
11 62 1 c Black
11 13 1 c Black
11 48 1 c Black
11 94 1 c Black
11 38 1 c Black
11 32 1 c Black
11 46 1 c Black
11 2 1 c Black
11 22 1 c Black
11 56 1 c Black
12 44 1 c Black
12 8 1 c Black
13 74 1 c Black
13 7 1 c Black
13 70 1 c Black
13 12 1 c Black
13 81 1 c Black
13 2 1 c Black
13 45 1 c Black
13 37 1 c Black
14 14 1 c Black
14 47 1 c Black
15 56 1 c Black
15 45 1 c Black
16 95 1 c Black
16 98 1 c Black
17 73 1 c Black
17 20 1 c Black
17 64 1 c Black
